,Unnamed: 0,system_metadata_id,organisation_country,organisation_url,repository_metadata_software_name,repository_metadata_metadata_record_count,repository_metadata_type,repository_metadata_url,clickable_url,manual_software_count,url_check,category,full_query,repository_metadata_full_text_record_count,repository_metadata_oai_url,system_metadata_uri,repository_metadata_software_name_other,Unnamed: 17
0,3469.0,4679.0,at,https://risc.jku.at/,unknown,,institutional,https://risc.jku.at/publications/,risc.jku.at/publications/,62.0,200,Contains software,https://risc.jku.at/software/,,,https://v2.sherpa.ac.uk/id/repository/4679,,
1,3411.0,4598.0,be,https://web.umons.ac.be/en/,0,,institutional,http://di.umons.ac.be/,di.umons.ac.be/,40.0,200,Contains software,https://orbi.umons.ac.be/simple-search?filter=type%3A%3Aauthority%3A%3ADSO%2FJ02,,,https://v2.sherpa.ac.uk/id/repository/4598,,
2,1404.0,2163.0,br,http://portal.cbpf.br/index.php,0,10114,institutional,http://cbpfindex.cbpf.br/,cbpfindex.cbpf.br/,9.0,200,Contains software,https://cbpfindex.cbpf.br/index.php?module=main&moduleFile=advSearch&searchStr=&tipo=8&ano=0,,,https://v2.sherpa.ac.uk/id/repository/2163,,
3,1634.0,2466.0,de,http://www.pik-potsdam.de/,0,7375,institutional,https://publications.pik-potsdam.de,publications.pik-potsdam.de,57.0,200,Contains software,https://publications.pik-potsdam.de/pubman/faces/SearchResultListPage.jsp?q=%28+GENRE_DEGREE_LIST%3D%22FESTSCHRIFT%22+%29+&searchType=advanced,0.0,https://publications.pik-potsdam.de/oai,https://v2.sherpa.ac.uk/id/repository/2466,,
4,1359.0,2110.0,de,https://www.hereon.de,0,21837,institutional,https://www.hereon.de/central_units/library/publications/pdb/index.php.de,www.hereon.de/central_units/library/publications/pdb/index.php.de,2.0,200,Contains software,https://www.hereon.de/central_units/library/publications/pdb/index.php.de?pubsearch=do&autoren=&titel=&jahr_von=&jahr_bis=&hgf=&pubtyp=software&institute=&pub_online=&pub_print=#ps-top,0.0,https://poldi.imperia.hereon.de/api/export/v1/oai?verb=Identify,https://v2.sherpa.ac.uk/id/repository/2110,,
5,1096.0,1775.0,gb,http://www.dundee.ac.uk/,pure,47259,institutional,http://discovery.dundee.ac.uk/,discovery.dundee.ac.uk/,24.0,200,Contains software,https://discovery.dundee.ac.uk/en/publications/?format=&type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fnontextual%2Fsoftware&nofollow=true,9761.0,http://discovery.dundee.ac.uk/ws/oai,https://v2.sherpa.ac.uk/id/repository/1775,,
6,3674.0,5142.0,gb,https://www.royalholloway.ac.uk,0,8044,institutional,https://pure.royalholloway.ac.uk,pure.royalholloway.ac.uk,6.0,200,Contains software,https://pure.royalholloway.ac.uk/en/publications/?format=&type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fnontextual%2Fsoftware&nofollow=true,6602.0,https://pure.royalholloway.ac.uk/ws/oai,https://v2.sherpa.ac.uk/id/repository/5142,,
7,3223.0,4359.0,it,https://www.univpm.it/Entra/,0,,institutional,https://iris.univpm.it/,iris.univpm.it/,3.0,200,Contains software,https://iris.univpm.it/simple-search?query=&sort_by=dc.title_sort&order=asc&rpp=10&filter_field=typeFull&filter_type=equals&filter_value=5+Altro&filter_value_display=5+Altro&etal=0&filtername=typeFull&filterquery=5+Altro%3a%3a5.11+Software&filterquerydisplay=5+Altro%3a%3a5.11+Software&filtertype=equals,,,https://v2.sherpa.ac.uk/id/repository/4359,,
8,3064.0,4160.0,se,http://www.chalmers.se/,0,,institutional,https://research.chalmers.se/,research.chalmers.se/,16.0,200,Contains software,https://research.chalmers.se/organisation/?tab=publications&query=&f_pubtype=46bcfd06-78a7-4172-a240-0d9e1f0272b4,,https://research.chalmers.se/oai-pmh/general/,https://v2.sherpa.ac.uk/id/repository/4160,,
9,3312.0,4464.0,us,https://www.northwestern.edu/,0,,institutional,https://arch.library.northwestern.edu/,arch.library.northwestern.edu/,5.0,200,Contains software,https://arch.library.northwestern.edu/catalog?f%5Bhuman_readable_type_sim%5D%5B%5D=Work&f%5Bresource_type_sim%5D%5B%5D=Software+or+Program+Code&locale=en,,,https://v2.sherpa.ac.uk/id/repository/4464,,
10,4487.0,9389.0,us,https://www.caltech.edu/,0,,institutional,https://data.caltech.edu,data.caltech.edu,604.0,200,Contains software,https://data.caltech.edu/search?q=&f=resource_type%3Asoftware&l=list&p=1&s=10&sort=newest,,https://data.caltech.edu/oai2d,https://v2.sherpa.ac.uk/id/repository/9389,,
11,,,,,0,,,,,11.0,200,Contains software,https://ses.library.usyd.edu.au/discover?filtertype_1=type&filter_relational_operator_1=contains&filter_1=software&submit_apply_filter=,,,,,
12,,,,,0,,,,,4.0,,Contains software,https://scholars.cmich.edu/en/publications/?format=&type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fnontextual%2Fsoftware&nofollow=true,,,,,
13,2375.0,3389.0,cz,http://www.lib.cas.cz/en/,advanced rapid library,278015,institutional,https://asep.lib.cas.cz/arl-cav/en/expanded-search/,asep.lib.cas.cz/arl-cav/en/expanded-search/,713.0,200,Contains software,https://asep.lib.cas.cz/arl-cav/en/result/?field=G&term=&kvant=all&search=Search&op=result&guide=&limv_DATE_1=&limv_DATE_2=&limv_ROKSB_1=&limv_ROKSB_2=&limv_SZ=L4&limv_DATZAP_1=&limv_DATZAP_2=&limv_IF_1=&limv_IF_2=&zf=SHORT&sort=ZID&pagesize=10&ascii=1,,,https://v2.sherpa.ac.uk/id/repository/3389,Advanced Rapid Library,
14,1548.0,2358.0,nl,http://www.cwi.nl,artudis,19746,institutional,https://ir.cwi.nl,ir.cwi.nl,405.0,200,Contains software,https://ir.cwi.nl/#facet=type:software,0.0,https://ir.cwi.nl/oai,https://v2.sherpa.ac.uk/id/repository/2358,ARTUDIS,
15,1349.0,2097.0,be,http://www.uantwerpen.be/,brocade,130786,institutional,https://repository.uantwerpen.be/,repository.uantwerpen.be/,3.0,200,Contains software,https://repository.uantwerpen.be/brocade/brocade.phtml?UDdesk=irua&UDses=160206342%3A744316&UDstate=1&UDmode=&UDaccess=&UDrou=_EntryC%3Abopwexe&RDcgi=buttonstate&CDopSe=778661362&CDopSt=15&CDopLv=1&CDopOp=opacirua&RDstate=7,0.0,http://anet.be/oai/abua/server.phtml,https://v2.sherpa.ac.uk/id/repository/2097,Brocade,
16,12.0,35.0,it,http://www.unime.it,cdsware and apache,209037,institutional,http://cab.unime.it,cab.unime.it,10.0,ConnectionError,Contains software,https://iris.unime.it/simple-search?query=&location=11570%2F3057206&filter_field=typeFull&filter_type=equals&filter_value=14.g+Altra+Tipologia&filter_value_display=14.g+Altra+Tipologia&rpp=10&sort_by=dc.title_sort&order=asc,,,https://v2.sherpa.ac.uk/id/repository/35,CDSWare and Apache,
17,4935.0,10101.0,de,https://www.dkrz.de,cera,,institutional,https://cera-www.dkrz.de,cera-www.dkrz.de,9.0,200,Contains software,https://www.wdc-climate.de/ui/q?query=*:*&publication_type_s=Software&page=0&rows=15,,http://c3grid1.dkrz.de:8080/oai/provider,https://v2.sherpa.ac.uk/id/repository/10101,CERA,
18,769.0,1332.0,us,http://www.cuc.claremont.edu/,contentdm,57054,institutional,http://ccdl.libraries.claremont.edu/cdm/,ccdl.libraries.claremont.edu/cdm/,1.0,ConnectionError,Contains software,https://ccdl.claremont.edu/digital/search/searchterm/software/field/type/mode/all/conn/and,0.0,,https://v2.sherpa.ac.uk/id/repository/1332,,
19,3703.0,5456.0,cn,http://english.cas.cn/,cspace,22791,institutional,http://dspace.imech.ac.cn,dspace.imech.ac.cn,55.0,200,Contains software,http://dspace.imech.ac.cn/simple-search?field=dc.type_filter&advanced=false&&fq=dc.type_filter%3A%E8%BD%AF%E4%BB%B6,640.0,http://dspace.imech.ac.cn/casirgrid-oai/request,https://v2.sherpa.ac.uk/id/repository/5456,CSpace.,
20,4646.0,9659.0,cn,http://www.lut.edu.cn,cspace,,institutional,http://ir.lut.edu.cn,ir.lut.edu.cn,64.0,200,Contains software,https://ir.lut.edu.cn/simple-search?field=dc.type_filter&advanced=false&&fq=dc.type_filter%3A%E8%BD%AF%E4%BB%B6%E8%91%97%E4%BD%9C%E6%9D%83,,,https://v2.sherpa.ac.uk/id/repository/9659,CSpace,
21,4647.0,9660.0,cn,,cspace,,institutional,https://kc.sustech.edu.cn,kc.sustech.edu.cn,17.0,200,Contains software,https://kc.sustech.edu.cn/simple-search?rpp=10&accurate=false&include_nonaffiliated=false&advanced=false&start=0&fq=dc.date.issued.month%3A%5B2006-01+TO+2023-08%5D&sort_by=2&search_type=-1&order=desc&resultsearch=&navfield=dc.type_filter%3A%E8%BD%AF%E4%BB%B6%E8%91%97%E4%BD%9C%E6%9D%83,,,https://v2.sherpa.ac.uk/id/repository/9660,CSpace,
22,4902.0,10056.0,ca,https://nrc.canada.ca,custom,,institutional,https://nrc-digital-repository.canada.ca/,nrc-digital-repository.canada.ca/,1.0,200,Contains software,https://nrc-digital-repository.canada.ca/eng/search/?q=*&s=rcd&fc=%2Bfmt%3Asfm,,https://oai-pmh.nrc-cnrc.gc.ca/dr-dn,https://v2.sherpa.ac.uk/id/repository/10056,Custom,
23,4851.0,9984.0,it,https://www.isti.cnr.it/en,custom,,institutional,https://openportal.isti.cnr.it,openportal.isti.cnr.it,505.0,200,Contains software,https://openportal.isti.cnr.it/results?qf=type&qv=Software&sort=date&order=1,,https://openportal.isti.cnr.it/oai,https://v2.sherpa.ac.uk/id/repository/9984,Custom,
24,2859.0,3925.0,sg,http://www.ntu.edu.sg/,dataverse,264,institutional,https://researchdata.ntu.edu.sg,researchdata.ntu.edu.sg,22.0,200,Contains software,https://researchdata.ntu.edu.sg/dataverse/ntu/?q=kindOfData%3Asoftware,,https://researchdata.ntu.edu.sg/oai,https://v2.sherpa.ac.uk/id/repository/3925,Dataverse Network,
25,2008.0,2954.0,us,http://www.harvard.edu/,dataverse,81160,institutional,https://dataverse.harvard.edu/,dataverse.harvard.edu/,22.0,200,Contains software,https://dataverse.harvard.edu/dataverse/harvard/?q=kindOfData%3Asoftware,0.0,https://dataverse.harvard.edu/oai,https://v2.sherpa.ac.uk/id/repository/2954,Dataverse Network,
26,4679.0,9743.0,us,https://www.virginia.edu,dataverse,,institutional,https://dataverse.lib.virginia.edu,dataverse.lib.virginia.edu,2.0,200,Contains software,https://dataverse.lib.virginia.edu/dataverse/libradata/?q=kindOfData%3Asoftware,,https://dataverse.lib.virginia.edu/oai,https://v2.sherpa.ac.uk/id/repository/9743,Dataverse,
27,1839.0,2731.0,us,https://www.unc.edu/,dataverse,251548,institutional,https://dataverse.unc.edu/,dataverse.unc.edu/,6.0,200,Contains software,https://dataverse.unc.edu/dataverse/unc/?q=kindOfData%3Asoftware,,,https://v2.sherpa.ac.uk/id/repository/2731,Dataverse Network,
28,3747.0,5870.0,de,https://www.uni-heidelberg.de/de,dataverse project,224,institutional,https://heidata.uni-heidelberg.de,heidata.uni-heidelberg.de,2.0,200,Contains software,https://heidata.uni-heidelberg.de/dataverse/root/?q=kindOfData%3Asoftware,,https://heidata.uni-heidelberg.de/oai,https://v2.sherpa.ac.uk/id/repository/5870,Dataverse Project,
29,748.0,1301.0,us,http://www.wright.edu/,digital commons,50115,institutional,https://corescholar.libraries.wright.edu,corescholar.libraries.wright.edu,1.0,200,Contains software,,7162.0,https://corescholar.libraries.wright.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/1301,,
30,3730.0,5657.0,us,https://www.bucknell.edu/,digital commons,4450,institutional,http://digitalcommons.bucknell.edu,digitalcommons.bucknell.edu,6.0,200,Contains software,,1087.0,http://digitalcommons.bucknell.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/5657,,
31,4394.0,8962.0,us,https://www.cedarville.edu,digital commons,53337,institutional,https://digitalcommons.cedarville.edu,digitalcommons.cedarville.edu,5.0,200,Contains software,,19372.0,https://digitalcommons.cedarville.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/8962,,
32,4387.0,8954.0,us,https://harrisburgu.edu/,digital commons,165,institutional,https://digitalcommons.harrisburgu.edu,digitalcommons.harrisburgu.edu,1.0,200,Contains software,,115.0,https://digitalcommons.harrisburgu.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/8954,,
33,2364.0,3378.0,us,http://www.kennesaw.edu,digital commons,13955,institutional,https://digitalcommons.kennesaw.edu,digitalcommons.kennesaw.edu,24.0,200,Contains software,,4116.0,http://digitalcommons.kennesaw.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/3378,Digital Commons,
34,3033.0,4126.0,us,https://umaine.edu/,digital commons,,institutional,http://digitalcommons.library.umaine.edu/,digitalcommons.library.umaine.edu/,1.0,200,Contains software,,,http://digitalcommons.library.umaine.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/4126,,
35,331.0,592.0,us,http://wayne.edu/,digital commons,16864,institutional,http://digitalcommons.wayne.edu/,digitalcommons.wayne.edu/,17.0,200,Contains software,,8107.0,http://digitalcommons.wayne.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/592,Digital Commons,
36,2011.0,2958.0,us,http://www.csuohio.edu/,digital commons,15480,institutional,http://engagedscholarship.csuohio.edu/,engagedscholarship.csuohio.edu/,1.0,200,Contains software,,,,https://v2.sherpa.ac.uk/id/repository/2958,Digital Commons,
37,3667.0,5091.0,us,https://www.smu.edu,digital commons,15020,institutional,http://scholar.smu.edu,scholar.smu.edu,10.0,200,Contains software,,13861.0,http://scholar.smu.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/5091,,
38,1910.0,2832.0,us,http://www.unh.edu/,digital commons,49639,institutional,http://scholars.unh.edu/,scholars.unh.edu/,2.0,200,Contains software,,17754.0,http://scholars.unh.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/2832,Digital Commons,
39,4310.0,8603.0,us,https://www.haverford.edu,digital commons,7183,institutional,https://scholarship.haverford.edu,scholarship.haverford.edu,4.0,200,Contains software,,693.0,https://scholarship.haverford.edu/do/oai,https://v2.sherpa.ac.uk/id/repository/8603,,
40,937.0,1558.0,us,http://www.boisestate.edu/,digital commons,20117,institutional,http://scholarworks.boisestate.edu/,scholarworks.boisestate.edu/,8.0,200,Contains software,,8370.0,http://scholarworks.boisestate.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/1558,Digital Commons,
41,3814.0,6164.0,us,https://www.ucf.edu/,digital commons,108963,institutional,https://stars.library.ucf.edu,stars.library.ucf.edu,6.0,200,Contains software,,12601.0,https://stars.library.ucf.edu/do/oai/,https://v2.sherpa.ac.uk/id/repository/6164,,
42,1709.0,2561.0,us,http://www.uky.edu/,digital commons,17529,institutional,http://uknowledge.uky.edu/,uknowledge.uky.edu/,2.0,200,Contains software,,,,https://v2.sherpa.ac.uk/id/repository/2561,Digital Commons,
43,172.0,334.0,au,http://www.unimelb.edu.au/,dspace,73475,institutional,https://minerva-access.unimelb.edu.au/,minerva-access.unimelb.edu.au/,8.0,200,Contains software,"https://minerva-access.unimelb.edu.au/search?spc.sf=dc.date.available&spc.sd=DESC&f.itemtype=Software,equals&spc.page=1",555.0,https://minerva-access.unimelb.edu.au/oai/request,https://v2.sherpa.ac.uk/id/repository/334,,
44,498.0,927.0,au,http://www.griffith.edu.au/,dspace,79254,institutional,https://research-repository.griffith.edu.au,research-repository.griffith.edu.au,2.0,200,Contains software,https://research-repository.griffith.edu.au/discover?field=publicationType&filtertype=publicationType&filter_relational_operator=equals&filter=Software,19330.0,https://research-repository.griffith.edu.au/oai/request,https://v2.sherpa.ac.uk/id/repository/927,,
45,3090.0,4201.0,au,https://www.une.edu.au/,dspace,,institutional,https://rune.une.edu.au/,rune.une.edu.au/,27.0,200,Contains software,https://rune.une.edu.au/web/simple-search?query=&location=publications&sort_by=score&order=desc&rpp=10&etal=0&filtername=itemtype&filterquery=Software&filtertype=authority,,,https://v2.sherpa.ac.uk/id/repository/4201,,
46,143.0,293.0,au,http://sydney.edu.au/,dspace,22747,institutional,http://ses.library.usyd.edu.au/,ses.library.usyd.edu.au/,11.0,200,Contains software,https://ses.library.usyd.edu.au/discover?filtertype_1=type&filter_relational_operator_1=contains&filter_1=software&submit_apply_filter=,10562.0,http://ses.library.usyd.edu.au/oai/request,https://v2.sherpa.ac.uk/id/repository/293,,
47,759.0,1318.0,be,https://www.uliege.be/,dspace,196046,institutional,https://orbi.uliege.be/,orbi.uliege.be/,141.0,200,Contains software,https://orbi.uliege.be/simple-search?filter=type%3A%3Aauthority%3A%3ADSO%2FJ02,35356.0,https://orbi.uliege.be/oai/request,https://v2.sherpa.ac.uk/id/repository/1318,,
48,153.0,308.0,br,http://www.ufpr.br/,dspace,48736,institutional,https://acervodigital.ufpr.br,acervodigital.ufpr.br,12.0,200,Contains software,https://acervodigital.ufpr.br/browse?type=type&value=Software,0.0,https://acervodigital.ufpr.br/oai/request,https://v2.sherpa.ac.uk/id/repository/308,,
49,1866.0,2775.0,br,https://www.ufscar.br/,dspace,1869,institutional,http://livresaber.sead.ufscar.br:8080/jspui/,livresaber.sead.ufscar.br:8080/jspui/,13.0,200,Contains software,http://livresaber.sead.ufscar.br:8080/jspui/browse?type=type&order=ASC&rpp=20&value=Software,,,https://v2.sherpa.ac.uk/id/repository/2775,,
50,1832.0,2721.0,br,http://www.usp.br/,dspace,45652,institutional,http://producao.usp.br/,producao.usp.br/,75.0,200,Contains software,https://repositorio.usp.br/result.php?search%5B%5D=&filter[]=type:%22PROGRAMA%20DE%20COMPUTADOR%22,17070.0,http://www.producao.usp.br/oai/request,https://v2.sherpa.ac.uk/id/repository/2721,,
51,792.0,1375.0,br,http://www.unb.br/,dspace,29162,institutional,http://repositorio.unb.br/,repositorio.unb.br/,5.0,ConnectionError,Contains software,https://repositorio.unb.br/simple-search?location=&query=&filtername=type&filtertype=contains&filterquery=software&rpp=10&sort_by=score&order=desc,,http://repositorio.unb.br/oai/request,https://v2.sherpa.ac.uk/id/repository/1375,,
52,1361.0,2112.0,br,http://www.utfpr.edu.br/,dspace,3114,institutional,http://repositorio.utfpr.edu.br/jspui/,repositorio.utfpr.edu.br/jspui/,2.0,200,Contains software,http://repositorio.utfpr.edu.br/jspui/browse?type=tipologia&order=ASC&rpp=20&value=software,,,https://v2.sherpa.ac.uk/id/repository/2112,,
53,1381.0,2135.0,br,http://portal.fiocruz.br/,dspace,21139,institutional,http://www.arca.fiocruz.br/,www.arca.fiocruz.br/,1.0,200,Contains software,https://www.arca.fiocruz.br/browse?type=type&value=Software,,,https://v2.sherpa.ac.uk/id/repository/2135,,
54,1306.0,2043.0,br,http://www.embrapa.br/,dspace,39423,institutional,http://www.infoteca.cnptia.embrapa.br/,www.infoteca.cnptia.embrapa.br/,2.0,200,Contains software,https://www.infoteca.cnptia.embrapa.br/infoteca/browse?type=type&order=ASC&rpp=20&value=Software,,http://www.infoteca.cnptia.embrapa.br/oai/request,https://v2.sherpa.ac.uk/id/repository/2043,,
55,622.0,1099.0,ca,https://www.ubc.ca,dspace,74042,institutional,https://circle.ubc.ca,circle.ubc.ca,8.0,200,Contains software,https://open.library.ubc.ca/search?q=*&p=0&sort=0&view=0&perPage=0&dBegin=&dEnd=&c=1&type=Software&ubc_repo_label=cIRcle,,https://circle.library.ubc.ca/oai/request,https://v2.sherpa.ac.uk/id/repository/1099,,
56,144.0,294.0,ca,http://www.utoronto.ca/,dspace,80327,institutional,https://tspace.library.utoronto.ca/,tspace.library.utoronto.ca/,41.0,200,Contains software,https://tspace.library.utoronto.ca/simple-search?location=&query=&filtername=type&filtertype=contains&filterquery=software&rpp=10&sort_by=score&order=desc,,http://tspace.library.utoronto.ca/tspace-oai/request,https://v2.sherpa.ac.uk/id/repository/294,,
57,70.0,150.0,ch,http://www.ethz.ch/,dspace,180671,institutional,https://www.research-collection.ethz.ch/,www.research-collection.ethz.ch/,193.0,200,Contains software,https://www.research-collection.ethz.ch/handle/20.500.11850/34/discover?sort_by=dc.date.issued_dt&order=desc,0.0,http://research-collection.ethz.ch/oai,https://v2.sherpa.ac.uk/id/repository/150,,
58,1920.0,2846.0,cl,http://www.ciren.cl/web/,dspace,19877,institutional,http://bibliotecadigital.ciren.cl/,bibliotecadigital.ciren.cl/,3.0,200,Contains software,https://bibliotecadigital.ciren.cl/browse?type=type&value=Programa+computacional,,,https://v2.sherpa.ac.uk/id/repository/2846,,
59,2036.0,2990.0,cl,http://www.unab.cl/,dspace,5127,institutional,http://repositorio.unab.cl/,repositorio.unab.cl/,1.0,ConnectionError,Contains software,https://repositorio.unab.cl/xmlui/discover?filtertype_1=type&filter_relational_operator_1=contains&filter_1=software&submit_apply_filter=&query=,,http://repositorio.unab.cl/oai/request?verb=Identify,https://v2.sherpa.ac.uk/id/repository/2990,,
60,2476.0,3500.0,co,http://ciat.cgiar.org/,dspace,12325,institutional,https://cgspace.cgiar.org/handle/10568/35697,cgspace.cgiar.org/handle/10568/35697,53.0,200,Contains software,https://cgspace.cgiar.org/browse?type=type&value=Software,,,https://v2.sherpa.ac.uk/id/repository/3500,,
61,4557.0,9507.0,co,https://www.escuelaing.edu.co,dspace,,institutional,https://repositorio.escuelaing.edu.co,repositorio.escuelaing.edu.co,2.0,200,Contains software,https://repositorio.escuelaing.edu.co/browse?type=type&value=Software+-+Aplicativos,,https://repositorio.escuelaing.edu.co/oai/request,https://v2.sherpa.ac.uk/id/repository/9507,,
62,4652.0,9671.0,cr,,dspace,,institutional,http://repositorio.bibliotecaorton.catie.ac.cr,repositorio.bibliotecaorton.catie.ac.cr,2.0,ConnectionError,Contains software,https://repositorio.bibliotecaorton.catie.ac.cr/discover?filtertype_1=type&filter_relational_operator_1=contains&filter_1=software&submit_apply_filter=&query=,,http://repositorio.bibliotecaorton.catie.ac.cr/oai/request,https://v2.sherpa.ac.uk/id/repository/9671,,
63,1166.0,1868.0,cr,http://www.uned.ac.cr/,dspace,1525,institutional,http://repositorio.uned.ac.cr/reuned/,repositorio.uned.ac.cr/reuned/,12.0,200,Contains software,http://repositorio.uned.ac.cr/reuned/discover?filtertype_1=type&filter_relational_operator_1=contains&filter_1=software&filtertype_2=title&filter_relational_operator_2=contains&filter_2=&submit_apply_filter=&query=,954.0,http://repositorio.uned.ac.cr/oai/request,https://v2.sherpa.ac.uk/id/repository/1868,,
64,1168.0,1871.0,cr,http://www.ucr.ac.cr/,dspace,18027,institutional,http://www.kerwa.ucr.ac.cr/,www.kerwa.ucr.ac.cr/,4.0,200,Contains software,https://www.kerwa.ucr.ac.cr/browse?type=type&value=software,,http://www.kerwa.ucr.ac.cr/oai/request,https://v2.sherpa.ac.uk/id/repository/1871,,
65,922.0,1540.0,cy,http://www.cut.ac.cy/,dspace,8061,institutional,http://ktisis.cut.ac.cy/,ktisis.cut.ac.cy/,5.0,ConnectionError,Contains software,https://ktisis.cut.ac.cy/browse?type=type&order=ASC&rpp=20&value=Software,146.0,http://ktisis.cut.ac.cy/oai/request,https://v2.sherpa.ac.uk/id/repository/1540,,
66,424.0,793.0,de,https://www.tu.berlin/,dspace,7131,institutional,https://depositonce.tu-berlin.de/,depositonce.tu-berlin.de/,33.0,200,Contains software,"https://depositonce.tu-berlin.de/search?f.itemtype=Software,equals&spc.page=1",,https://api-depositonce.tu-berlin.de/server/oai/,https://v2.sherpa.ac.uk/id/repository/793,,
67,2784.0,3839.0,de,https://www.uni-bamberg.de/,dspace,50147,institutional,https://fis.uni-bamberg.de,fis.uni-bamberg.de,3.0,200,Contains software,https://fis.uni-bamberg.de/browse/typeresearchdata?value=software,2747.0,,https://v2.sherpa.ac.uk/id/repository/3839,,
68,4500.0,9411.0,de,https://www.fraunhofer.de,dspace,,institutional,https://fordatis.fraunhofer.de,fordatis.fraunhofer.de,5.0,200,Contains software,https://fordatis.fraunhofer.de/browse?type=type&order=ASC&rpp=20&value=Source+Code&locale=,,https://fordatis.fraunhofer.de/oai/request,https://v2.sherpa.ac.uk/id/repository/9411,,
69,1029.0,1688.0,de,http://www.uni-goettingen.de/,dspace,8782,institutional,http://goedoc.uni-goettingen.de/,goedoc.uni-goettingen.de/,12.0,200,Contains software,https://publications.goettingen-research-online.de/simple-search?query=&location=publications&sort_by=bi_sort_1_sort&order=desc&rpp=50&crisID=&relationName=&etal=0&filtername=itemtype&filterquery=software&filtertype=authority,,,https://v2.sherpa.ac.uk/id/repository/1688,,
70,4322.0,8637.0,de,https://www.uni-goettingen.de,dspace,1165,institutional,https://goescholar.uni-goettingen.de,goescholar.uni-goettingen.de,12.0,200,Contains software,https://publications.goettingen-research-online.de/simple-search?query=&location=publications&sort_by=bi_sort_1_sort&order=desc&rpp=50&crisID=&relationName=&etal=0&filtername=itemtype&filterquery=software&filtertype=authority,,https://goescholar.uni-goettingen.de/oai,https://v2.sherpa.ac.uk/id/repository/8637,,
71,2551.0,3587.0,de,http://www.uni-ulm.de/index.php?id=82,dspace,4845,institutional,https://oparu.uni-ulm.de/,oparu.uni-ulm.de/,37.0,200,Contains software,https://oparu.uni-ulm.de/xmlui/browse?type=resourcetype&value=Software,0.0,https://oparu.uni-ulm.de/oai/request,https://v2.sherpa.ac.uk/id/repository/3587,,
72,646.0,1146.0,de,http://www.helmholtz-hzi.de/,dspace,3840,institutional,https://repository.helmholtz-hzi.de,repository.helmholtz-hzi.de,2.0,200,Contains software,https://repository.helmholtz-hzi.de/browse?type=type&value=Software,2458.0,https://repository.helmholtz-hzi.de/oai/request,https://v2.sherpa.ac.uk/id/repository/1146,,
73,383.0,718.0,de,https://www.tuhh.de/,dspace,1692,institutional,https://tore.tuhh.de/,tore.tuhh.de/,3.0,200,Contains software,"https://tore.tuhh.de/search?f.itemtype=Software,equals&spc.page=1",0.0,https://tore.tuhh.de/oai/request,https://v2.sherpa.ac.uk/id/repository/718,,
74,3548.0,4786.0,de,https://www.tu-darmstadt.de,dspace,,institutional,https://tudatalib.ulb.tu-darmstadt.de,tudatalib.ulb.tu-darmstadt.de,116.0,200,Contains software,https://tudatalib.ulb.tu-darmstadt.de/browse?type=type&value=Software,,https://tudatalib.ulb.tu-darmstadt.de/oai/request,https://v2.sherpa.ac.uk/id/repository/4786,,
75,2572.0,3610.0,es,http://www.bcamath.org/en/,dspace,759,institutional,https://bird.bcamath.org/,bird.bcamath.org/,4.0,200,Contains software,https://bird.bcamath.org/discover?filtertype_1=subject&filter_relational_operator_1=contains&filter_1=software&submit_apply_filter=&query=,,https://bird.bcamath.org/oai/request,https://v2.sherpa.ac.uk/id/repository/3610,,
76,626.0,1106.0,es,http://www.csic.es/web/guest/home,dspace,158871,institutional,http://digital.csic.es,digital.csic.es,118.0,200,Contains software,https://digital.csic.es/simple-search?location=publications&query=&crisID=&relationName=&filtername=itemtype&filtertype=equals&filterquery=software&rpp=10&sort_by=score&order=asc,,http://digital.csic.es/dspace-oai/request,https://v2.sherpa.ac.uk/id/repository/1106,,
77,939.0,1560.0,es,http://www.upv.es/,dspace,77333,institutional,http://riunet.upv.es/,riunet.upv.es/,20.0,200,Contains software,https://riunet.upv.es/browse?type=type&value=Software,,http://riunet.upv.es/oai/request,https://v2.sherpa.ac.uk/id/repository/1560,,
78,505.0,935.0,es,http://www.ua.es/,dspace,62873,institutional,http://rua.ua.es,rua.ua.es,140.0,200,Contains software,http://rua.ua.es/dspace/simple-search?filterquery=software&filtername=docType&filtertype=equals,30832.0,http://rua.ua.es/oai/request,https://v2.sherpa.ac.uk/id/repository/935,,
79,2462.0,3484.0,es,http://www.upc.edu/,dspace,103677,institutional,http://upcommons.upc.edu/,upcommons.upc.edu/,32.0,200,Contains software,https://upcommons.upc.edu/discover?filtertype=type&filter_relational_operator=equals&filter=Software,,http://upcommons.upc.edu/oai/request,https://v2.sherpa.ac.uk/id/repository/3484,,
