,,,,,,,,,,,758,,,,,,
,,,,,,,,,,,"#REF!",,,,,,
,,,,,,,,,,,"#REF!",2389,,,,,
,"system_metadata_id","organisation_country","organisation_url","repository_metadata_software_name","repository_metadata_metadata_record_count","repository_metadata_type","repository_metadata_url","clickable_url","manual_software_count","url_check","category","full_query","repository_metadata_full_text_record_count","repository_metadata_oai_url","system_metadata_uri","repository_metadata_software_name_other",
1352,2101,"be","http://www.ulb.ac.be/","vufind",242726,"institutional","http://difusion.ulb.ac.be/","http://difusion.ulb.ac.be/",33,200,"Contains software","https://difusion.ulb.ac.be/vufind/Search/Home?type%5B%5D=general&lookfor%5B%5D=&bool%5B%5D=AND&type%5B%5D=general&lookfor%5B%5D=&bool%5B%5D=AND&type%5B%5D=general&lookfor%5B%5D=&bool%5B%5D=AND&type%5B%5D=general&lookfor%5B%5D=&filter%5B%5D=genre%3Asoftware&filter%5B%5D=none&filter%5B%5D=none&filter%5B%5D=none&submit=Research",0,"http://difusion-oai.ulb.ac.be/oai/request","https://v2.sherpa.ac.uk/id/repository/2101","VuFind",
2793,3848,"be","http://www.vub.ac.be/","pure",,"institutional","https://cris.vub.be","https://cris.vub.be",21,200,"Contains software","https://researchportal.vub.be/en/publications/?format=&type=%2Fdk%2Fatira%2Fpure%2Fresearchoutput%2Fresearchoutputtypes%2Fnontextual%2Fsoftware&nofollow=true",,"https://biblio.vub.ac.be/oai","https://v2.sherpa.ac.uk/id/repository/3848",,
759,1318,"be","https://www.uliege.be/","dspace",196046,"institutional","https://orbi.uliege.be/","https://orbi.uliege.be/",141,200,"Contains software","https://orbi.uliege.be/simple-search?filter=type%3A%3Aauthority%3A%3ADSO%2FJ02",35356,"https://orbi.uliege.be/oai/request","https://v2.sherpa.ac.uk/id/repository/1318",,
1349,2097,"be","http://www.uantwerpen.be/","brocade",130786,"institutional","https://repository.uantwerpen.be/","https://repository.uantwerpen.be/",3,200,"Contains software","https://repository.uantwerpen.be/brocade/brocade.phtml?UDdesk=irua&UDses=160206342%3A744316&UDstate=1&UDmode=&UDaccess=&UDrou=_EntryC%3Abopwexe&RDcgi=buttonstate&CDopSe=778661362&CDopSt=15&CDopLv=1&CDopOp=opacirua&RDstate=7",0,"http://anet.be/oai/abua/server.phtml","https://v2.sherpa.ac.uk/id/repository/2097","Brocade",
3168,4291,"be","https://www.unamur.be/","pure",,"institutional","https://researchportal.unamur.be/","https://researchportal.unamur.be/",16,200,"Contains software",,,"https://pure.unamur.be/ws/oai","https://v2.sherpa.ac.uk/id/repository/4291",,
1404,2163,"br","http://portal.cbpf.br/index.php",,10114,"institutional","http://cbpfindex.cbpf.br/","http://cbpfindex.cbpf.br/",9,200,"Contains software","https://cbpfindex.cbpf.br/index.php?module=main&moduleFile=advSearch&searchStr=&tipo=8&ano=0",,,"https://v2.sherpa.ac.uk/id/repository/2163",,
1866,2775,"br","https://www.ufscar.br/","dspace",1869,"institutional","http://livresaber.sead.ufscar.br:8080/jspui/","http://livresaber.sead.ufscar.br:8080/jspui/",13,200,"Contains software","http://livresaber.sead.ufscar.br:8080/jspui/browse?type=type&order=ASC&rpp=20&value=Software",,,"https://v2.sherpa.ac.uk/id/repository/2775",,
1832,2721,"br","http://www.usp.br/","dspace",45652,"institutional","http://producao.usp.br/","http://producao.usp.br/",75,200,"Contains software","https://repositorio.usp.br/result.php?search%5B%5D=&filter[]=type:%22PROGRAMA%20DE%20COMPUTADOR%22",17070,"http://www.producao.usp.br/oai/request","https://v2.sherpa.ac.uk/id/repository/2721",,
792,1375,"br","http://www.unb.br/","dspace",29162,"institutional","http://repositorio.unb.br/","http://repositorio.unb.br/",5,"ConnectionError","Contains software","https://repositorio.unb.br/simple-search?location=&query=&filtername=type&filtertype=contains&filterquery=software&rpp=10&sort_by=score&order=desc",,"http://repositorio.unb.br/oai/request","https://v2.sherpa.ac.uk/id/repository/1375",,
1361,2112,"br","http://www.utfpr.edu.br/","dspace",3114,"institutional","http://repositorio.utfpr.edu.br/jspui/","http://repositorio.utfpr.edu.br/jspui/",2,200,"Contains software","http://repositorio.utfpr.edu.br/jspui/browse?type=tipologia&order=ASC&rpp=20&value=software",,,"https://v2.sherpa.ac.uk/id/repository/2112",,
1381,2135,"br","http://portal.fiocruz.br/","dspace",21139,"institutional","http://www.arca.fiocruz.br/","http://www.arca.fiocruz.br/",1,200,"Contains software","https://www.arca.fiocruz.br/browse?type=type&value=Software",,,"https://v2.sherpa.ac.uk/id/repository/2135",,
1306,2043,"br","http://www.embrapa.br/","dspace",39423,"institutional","http://www.infoteca.cnptia.embrapa.br/","http://www.infoteca.cnptia.embrapa.br/",2,200,"Contains software","https://www.infoteca.cnptia.embrapa.br/infoteca/browse?type=type&order=ASC&rpp=20&value=Software",,"http://www.infoteca.cnptia.embrapa.br/oai/request","https://v2.sherpa.ac.uk/id/repository/2043",,
292,534,"br","http://www.puc-rio.br/","maxwell",28149,"institutional","http://www.maxwell.vrac.puc-rio.br/","http://www.maxwell.vrac.puc-rio.br/",4,200,"Contains software","https://www.maxwell.vrac.puc-rio.br/esta_tipo_conteudo.php?tipo=2&cod=1",0,"http://www.maxwell.vrac.puc-rio.br/DC_Todos.php","https://v2.sherpa.ac.uk/id/repository/534","Maxwell",
153,308,"br","http://www.ufpr.br/","dspace",48736,"institutional","https://acervodigital.ufpr.br","https://acervodigital.ufpr.br",12,200,"Contains software","https://acervodigital.ufpr.br/browse?type=type&value=Software",0,"https://acervodigital.ufpr.br/oai/request","https://v2.sherpa.ac.uk/id/repository/308",,
2795,3850,"ca","http://www.tru.ca/","islandora",1170,"institutional","http://tru.arcabc.ca/","http://tru.arcabc.ca/",4,200,"Contains software","https://tru.arcabc.ca/islandora/search/mods_typeOfResource_mt%3A%28software%29",,,"https://v2.sherpa.ac.uk/id/repository/3850",,
622,1099,"ca","https://www.ubc.ca","dspace",74042,"institutional","https://circle.ubc.ca","https://circle.ubc.ca",8,200,"Contains software","https://open.library.ubc.ca/search?q=*&p=0&sort=0&view=0&perPage=0&dBegin=&dEnd=&c=1&type=Software&ubc_repo_label=cIRcle",,"https://circle.library.ubc.ca/oai/request","https://v2.sherpa.ac.uk/id/repository/1099",,
4902,10056,"ca","https://nrc.canada.ca","custom",,"institutional","https://nrc-digital-repository.canada.ca/","https://nrc-digital-repository.canada.ca/",1,200,"Contains software","https://nrc-digital-repository.canada.ca/eng/search/?q=*&s=rcd&fc=%2Bfmt%3Asfm",,"https://oai-pmh.nrc-cnrc.gc.ca/dr-dn","https://v2.sherpa.ac.uk/id/repository/10056","Custom",
144,294,"ca","http://www.utoronto.ca/","dspace",80327,"institutional","https://tspace.library.utoronto.ca/","https://tspace.library.utoronto.ca/",41,200,"Contains software","https://tspace.library.utoronto.ca/simple-search?location=&query=&filtername=type&filtertype=contains&filterquery=software&rpp=10&sort_by=score&order=desc",,"http://tspace.library.utoronto.ca/tspace-oai/request","https://v2.sherpa.ac.uk/id/repository/294",,
3530,4765,"ch","https://www.bfh.ch/en/","eprints",,"institutional","https://arbor.bfh.ch/","https://arbor.bfh.ch/",12,200,"Contains software","https://arbor.bfh.ch/cgi/search/advanced?screen=Search&eprintid=&date=&title_merge=ALL&title=&contributors_name_merge=ALL&contributors_name=&contributors_orcid=&editors_name_merge=ALL&editors_name=&publication_merge=ALL&publication=&abbrev_publication_merge=ALL&abbrev_publication=&publisher_merge=ALL&publisher=&event_title_merge=ALL&event_title=&event_location_merge=ALL&event_location=&issn=&isbn=&book_title_merge=ALL&book_title=&abstract_merge=ALL&abstract=&keywords_merge=ALL&keywords=&note_merge=ALL&note=&divisions_merge=ANY&grad_school_merge=ANY&org_units_id_merge=ANY&org_units_id_match=IN&type=software&refereed=EITHER&doc_content_merge=ANY&doc_license_merge=ANY&doc_format_merge=ANY&doi_name=&id_fs=&doi=&pubmed_id=&wos_id=&satisfyall=ALL&order=-date%2Fcreators_name%2Ftitle&_action_search=Search",,"https://arbor.bfh.ch/cgi/oai2","https://v2.sherpa.ac.uk/id/repository/4765",,
70,150,"ch","http://www.ethz.ch/","dspace",180671,"institutional","https://www.research-collection.ethz.ch/","https://www.research-collection.ethz.ch/",193,200,"Contains software","https://www.research-collection.ethz.ch/handle/20.500.11850/34/discover?sort_by=dc.date.issued_dt&order=desc",0,"http://research-collection.ethz.ch/oai","https://v2.sherpa.ac.uk/id/repository/150",,
4559,9511,"ch","https://www.zhdk.ch","invenio",,"institutional","https://www.zenodo.org/communities/zhdk","https://www.zenodo.org/communities/zhdk",6,200,"Contains software","https://www.zenodo.org/communities/zhdk/search?page=1&size=20&type=software",,"https://zenodo.org/oai2d","https://v2.sherpa.ac.uk/id/repository/9511",,
1920,2846,"cl","http://www.ciren.cl/web/","dspace",19877,"institutional","http://bibliotecadigital.ciren.cl/","http://bibliotecadigital.ciren.cl/",3,200,"Contains software","https://bibliotecadigital.ciren.cl/browse?type=type&value=Programa+computacional",,,"https://v2.sherpa.ac.uk/id/repository/2846",,
2036,2990,"cl","http://www.unab.cl/","dspace",5127,"institutional","http://repositorio.unab.cl/","http://repositorio.unab.cl/",1,"ConnectionError","Contains software","https://repositorio.unab.cl/xmlui/discover?filtertype_1=type&filter_relational_operator_1=contains&filter_1=software&submit_apply_filter=&query=",,"http://repositorio.unab.cl/oai/request?verb=Identify","https://v2.sherpa.ac.uk/id/repository/2990",,
3703,5456,"cn","http://english.cas.cn/","cspace",22791,"institutional","http://dspace.imech.ac.cn","http://dspace.imech.ac.cn",55,200,"Contains software","http://dspace.imech.ac.cn/simple-search?field=dc.type_filter&advanced=false&&fq=dc.type_filter%3A%E8%BD%AF%E4%BB%B6",640,"http://dspace.imech.ac.cn/casirgrid-oai/request","https://v2.sherpa.ac.uk/id/repository/5456","CSpace.",
4646,9659,"cn","http://www.lut.edu.cn","cspace",,"institutional","http://ir.lut.edu.cn","http://ir.lut.edu.cn",64,200,"Contains software","https://ir.lut.edu.cn/simple-search?field=dc.type_filter&advanced=false&&fq=dc.type_filter%3A%E8%BD%AF%E4%BB%B6%E8%91%97%E4%BD%9C%E6%9D%83",,,"https://v2.sherpa.ac.uk/id/repository/9659","CSpace",
4647,9660,"cn",,"cspace",,"institutional","https://kc.sustech.edu.cn","https://kc.sustech.edu.cn",17,200,"Contains software","https://kc.sustech.edu.cn/simple-search?rpp=10&accurate=false&include_nonaffiliated=false&advanced=false&start=0&fq=dc.date.issued.month%3A%5B2006-01+TO+2023-08%5D&sort_by=2&search_type=-1&order=desc&resultsearch=&navfield=dc.type_filter%3A%E8%BD%AF%E4%BB%B6%E8%91%97%E4%BD%9C%E6%9D%83",,,"https://v2.sherpa.ac.uk/id/repository/9660","CSpace",
2476,3500,"co","http://ciat.cgiar.org/","dspace",12325,"institutional","https://cgspace.cgiar.org/handle/10568/35697","https://cgspace.cgiar.org/handle/10568/35697",53,200,"Contains software","https://cgspace.cgiar.org/browse?type=type&value=Software",,,"https://v2.sherpa.ac.uk/id/repository/3500",,
4557,9507,"co","https://www.escuelaing.edu.co","dspace",,"institutional","https://repositorio.escuelaing.edu.co","https://repositorio.escuelaing.edu.co",2,200,"Contains software","https://repositorio.escuelaing.edu.co/browse?type=type&value=Software+-+Aplicativos",,"https://repositorio.escuelaing.edu.co/oai/request","https://v2.sherpa.ac.uk/id/repository/9507",,
4652,9671,"cr",,"dspace",,"institutional","http://repositorio.bibliotecaorton.catie.ac.cr","http://repositorio.bibliotecaorton.catie.ac.cr",2,"ConnectionError","Contains software","https://repositorio.bibliotecaorton.catie.ac.cr/discover?filtertype_1=type&filter_relational_operator_1=contains&filter_1=software&submit_apply_filter=&query=",,"http://repositorio.bibliotecaorton.catie.ac.cr/oai/request","https://v2.sherpa.ac.uk/id/repository/9671",,
1166,1868,"cr","http://www.uned.ac.cr/","dspace",1525,"institutional","http://repositorio.uned.ac.cr/reuned/","http://repositorio.uned.ac.cr/reuned/",12,200,"Contains software","http://repositorio.uned.ac.cr/reuned/discover?filtertype_1=type&filter_relational_operator_1=contains&filter_1=software&filtertype_2=title&filter_relational_operator_2=contains&filter_2=&submit_apply_filter=&query=",954,"http://repositorio.uned.ac.cr/oai/request","https://v2.sherpa.ac.uk/id/repository/1868",,
1168,1871,"cr","http://www.ucr.ac.cr/","dspace",18027,"institutional","http://www.kerwa.ucr.ac.cr/","http://www.kerwa.ucr.ac.cr/",4,200,"Contains software","https://www.kerwa.ucr.ac.cr/browse?type=type&value=software",,"http://www.kerwa.ucr.ac.cr/oai/request","https://v2.sherpa.ac.uk/id/repository/1871",,
922,1540,"cy","http://www.cut.ac.cy/","dspace",8061,"institutional","http://ktisis.cut.ac.cy/","http://ktisis.cut.ac.cy/",5,"ConnectionError","Contains software","https://ktisis.cut.ac.cy/browse?type=type&order=ASC&rpp=20&value=Software",146,"http://ktisis.cut.ac.cy/oai/request","https://v2.sherpa.ac.uk/id/repository/1540",,
2375,3389,"cz","http://www.lib.cas.cz/en/","advanced rapid library",278015,"institutional","https://asep.lib.cas.cz/arl-cav/en/expanded-search/","https://asep.lib.cas.cz/arl-cav/en/expanded-search/",713,200,"Contains software","https://asep.lib.cas.cz/arl-cav/en/result/?field=G&term=&kvant=all&search=Search&op=result&guide=&limv_DATE_1=&limv_DATE_2=&limv_ROKSB_1=&limv_ROKSB_2=&limv_SZ=L4&limv_DATZAP_1=&limv_DATZAP_2=&limv_IF_1=&limv_IF_2=&zf=SHORT&sort=ZID&pagesize=10&ascii=1",,,"https://v2.sherpa.ac.uk/id/repository/3389","Advanced Rapid Library",
3208,4339,"de","https://www.wias-berlin.de/","mycore",,"institutional","http://archive.wias-berlin.de","http://archive.wias-berlin.de",2,200,"Contains software","https://archive.wias-berlin.de/servlets/solr/select?q=%2Bstate%3A%22published%22+%2Bcategory.top%3A%22mir_genres%5C%3Asoftware%22+%2BobjectType%3A%22mods%22&fl=*&sort=mods.dateIssued+desc&rows=20&version=4.5&mask=content%2Fsearch%2Fcomplex.xed",,"http://archive.wias-berlin.de/servlets/OAIDataProvider","https://v2.sherpa.ac.uk/id/repository/4339",,
97,211,"de","http://www.mpg.de/","edoc",200000,"institutional","http://edoc.mpg.de/","http://edoc.mpg.de/",37,200,"Contains software","https://pure.mpg.de/pubman/faces/SearchResultListPage.jsp?q=%28+GENRE_DEGREE_LIST%3D%22SOFTWARE%22+%29+&searchType=advanced",,"http://edoc.mpg.de/ac_oai.pl","https://v2.sherpa.ac.uk/id/repository/211","eDoc",
158,314,"de","http://www.uni-muenchen.de/index.html","eprints",29747,"institutional","http://epub.ub.uni-muenchen.de/","http://epub.ub.uni-muenchen.de/",6,200,"Contains software","https://epub.ub.uni-muenchen.de/cgi/search/archive/advanced?dataset=archive&screen=Search&documents_merge=ALL&documents=&eprintid=&title_name%2Ftitlealternative_name_merge=ALL&title_name%2Ftitlealternative_name=&publication_merge=ALL&publication=&refereed=EITHER&book_title_merge=ALL&book_title=&creators_name%2Feditors_name_merge=ALL&creators_name%2Feditors_name=&corp_creators_merge=ALL&corp_creators=&abstract_name_merge=ALL&abstract_name=&keywords_name_merge=ALL&keywords_name=&footnote_merge=ALL&footnote=&doi_merge=ALL&doi=&publisher_merge=ALL&publisher=&subjects_merge=ANY&lmu_merge=ANY&malte_merge=ANY&type=software&signature_merge=ALL&signature=&datestamp=&date=&satisfyall=ALL&order=-date%2Fcreators_name%2Ftitle_name&_action_search=Search",19151,"http://epub.ub.uni-muenchen.de/cgi/oai2","https://v2.sherpa.ac.uk/id/repository/314",,
457,855,"de","http://www.uni-regensburg.de/","eprints",38206,"institutional","http://epub.uni-regensburg.de/","http://epub.uni-regensburg.de/",5,200,"Contains software","https://epub.uni-regensburg.de/cgi/search/archive/advanced?dataset=archive&screen=Search&documents_merge=ALL&documents=&title_merge=ALL&title=&creators_name_merge=ALL&creators_name=&creators_id_merge=ALL&creators_id=&creators_orcid=&editors_name_merge=ALL&editors_name=&editors_id_merge=ALL&editors_id=&editors_orcid=&date=&id_number_name_merge=ALL&id_number_name=&abstract_merge=ALL&abstract=&keywords_merge=ALL&keywords=&publication_merge=ALL&publication=&publisher_merge=ALL&publisher=&book_title_merge=ALL&book_title=&series_rgbg_merge=ALL&series_rgbg=&series_merge=ALL&series=&teaching_series_merge=ALL&teaching_series=&subjects_merge=ANY&institutions_merge=ANY&projects_merge=ALL&projects=&network_merge=ANY&research_group_merge=ANY&type=software&department_merge=ALL&department=&referee_merge=ALL&referee=&isbn_merge=ALL&isbn=&classification_name_merge=ALL&classification_name=&own_doi_merge=ALL&own_doi=&ranking_merge=ANY&own_properties_merge=ALL&own_properties=&satisfyall=ALL&order=-date%2Fcreators_name%2Ftitle&_action_search=Search",13323,"http://epub.uni-regensburg.de/cgi/oai2","https://v2.sherpa.ac.uk/id/repository/855",,
1029,1688,"de","http://www.uni-goettingen.de/","dspace",8782,"institutional","http://goedoc.uni-goettingen.de/","http://goedoc.uni-goettingen.de/",12,200,"Contains software","https://publications.goettingen-research-online.de/simple-search?query=&location=publications&sort_by=bi_sort_1_sort&order=desc&rpp=50&crisID=&relationName=&etal=0&filtername=itemtype&filterquery=software&filtertype=authority",,,"https://v2.sherpa.ac.uk/id/repository/1688",,
2351,3364,"de","https://www.fz-juelich.de","invenio",263792,"institutional","http://juser.fz-juelich.de/","http://juser.fz-juelich.de/",136,200,"Contains software","https://juser.fz-juelich.de/collection/Software?ln=en",9835,"http://juser.fz-juelich.de/oai2d","https://v2.sherpa.ac.uk/id/repository/3364",,
1570,2386,"de","http://www.geomar.de/","eprints",38011,"institutional","http://oceanrep.geomar.de/","http://oceanrep.geomar.de/",23,200,"Contains software","https://oceanrep.geomar.de/cgi/search/archive/advanced?screen=Search&dataset=archive&book_title%2Ftitle_merge=ALL&book_title%2Ftitle=&contributors_name%2Fcreators_name%2Feditors_name_merge=ALL&contributors_name%2Fcreators_name%2Feditors_name=&corp_creators_merge=ALL&corp_creators=&dates_date=&ifmgeomar_type=software&publication%2Fseries_merge=ALL&publication%2Fseries=&issn_merge=ALL&issn=&id_number_merge=ALL&id_number=&event_title_merge=ALL&event_title=&keywords_merge=ALL&keywords=&abstract_merge=ALL&abstract=&projects_merge=ALL&projects=&expeditions_name_merge=ALL&expeditions_name=&platform_merge=ALL&platform=&open_access=EITHER&dates_date_type_merge=ANY&subjects_merge=ANY&dewey_merge=ANY&divisions_merge=ANY&contribution_number_number=&publisher_merge=ALL&publisher=&country_merge=ANY&poftopics_merge=ANY&sdg_merge=ANY&oa_type_merge=ANY&oa_notes_merge=ALL&oa_notes=&invoice_nr_merge=ALL&invoice_nr=&q_merge=ALL&q=&satisfyall=ALL&order=-date%2Fcreators_browse_name%2Ftitle&_action_search=Search",12066,"http://oceanrep.geomar.de/cgi/oai2","https://v2.sherpa.ac.uk/id/repository/2386",,
